,Location,study_name,parameter,type,season,concentration,nondetect_flag,study_id,access_id,field_collection_end_date,field_collection_start_date,SiteID,COM,RES,constant,depSplusN,impervious,logPopulation,logTraffic,nighttime_lights,pm25,population,roadDensity,traffic
1954,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,COM,1,42700,FALSE,WAR044503_S8D,2260,1/25/2010,1/24/2010,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1955,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Copper - Water - Total,COM,3,74.7,FALSE,WAR044503_S8D,7648,9/18/2011,9/17/2011,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1956,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,4,19,FALSE,WAR044503_S8D,11828,12/15/2009,12/14/2009,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1957,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,4,286,FALSE,WAR044503_S8D,11798,12/15/2009,12/14/2009,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1958,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,COM,1,182,FALSE,WAR044503_S8D,1828,1/9/2010,1/7/2010,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1959,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,1,0.11,FALSE,WAR044503_S8D,100932,NA,2/23/2010,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1960,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,COM,3,9,FALSE,WAR044503_S8D,7055,8/22/2010,8/22/2010,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1961,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,COM,4,3.97,FALSE,WAR044503_S8D,100882,NA,12/7/2010,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1962,SEAC1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,COM,1,120,FALSE,WAR044503_S8D,4847,3/25/2011,3/24/2011,22,0.947612823,-0.763571796,0.666422481,0.73489618,1.429287095,0.682071231,0.951096466,1.172000829,1.693453904,3.777022334,1.029391716,-0.000771136
1963,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,2,0.2,TRUE,WAR044503_S8D,101034,NA,6/22/2012,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1964,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,2,38000,FALSE,WAR044503_S8D,6076,5/15/2011,5/14/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1965,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,2,0.1,TRUE,WAR044503_S8D,100976,NA,5/25/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1966,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,4,18.2,FALSE,WAR044503_S8D,9264,10/2/2011,10/2/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1967,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,4,20600,FALSE,WAR044503_S8D,10741,11/9/2010,11/9/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1968,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,1,270,FALSE,WAR044503_S8D,2223,1/21/2011,1/20/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1969,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,4,0.1,TRUE,WAR044503_S8D,102724,NA,10/8/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1970,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,1,162000,FALSE,WAR044503_S8D,3067,2/12/2011,2/12/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1971,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,3,11.2,FALSE,WAR044503_S8D,101068,NA,9/15/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1972,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,IND,3,392,FALSE,WAR044503_S8D,7419,9/15/2010,9/15/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1973,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,4,1.6,FALSE,WAR044503_S8D,100989,NA,11/5/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1974,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,1,0.2,TRUE,WAR044503_S8D,101021,NA,1/4/2012,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1975,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,IND,4,84,FALSE,WAR044503_S8D,9513,10/10/2010,10/8/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1976,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,4,11,FALSE,WAR044503_S8D,10075,10/28/2011,10/28/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1977,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,1,2,TRUE,WAR044503_S8D,101050,NA,3/11/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1978,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,IND,4,430,FALSE,WAR044503_S8D,10777,11/9/2010,11/9/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1979,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,1,0.36,FALSE,WAR044503_S8D,100970,NA,3/24/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1980,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,4,0.66,FALSE,WAR044503_S8D,102738,NA,11/2/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1981,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,3,0.1,TRUE,WAR044503_S8D,102770,NA,8/31/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1982,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,4,0.14,FALSE,WAR044503_S8D,102726,NA,11/5/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1983,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,1,0.14,FALSE,WAR044503_S8D,102758,NA,1/24/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1984,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,IND,1,145,FALSE,WAR044503_S8D,4943,3/25/2010,3/25/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1985,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,1,11,FALSE,WAR044503_S8D,100968,NA,2/12/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1986,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,2,0.1,FALSE,WAR044503_S8D,101060,NA,4/1/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1987,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,4,1.6,FALSE,WAR044503_S8D,100991,NA,11/9/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1988,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,4,0.22,FALSE,WAR044503_S8D,100990,NA,11/9/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1989,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,IND,4,160,FALSE,WAR044503_S8D,10499,11/2/2011,11/2/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1990,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,4,4,FALSE,WAR044503_S8D,9506,10/10/2010,10/8/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1991,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,IND,4,106,FALSE,WAR044503_S8D,10669,11/6/2010,11/5/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1992,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,1,0.88,FALSE,WAR044503_S8D,100967,NA,2/12/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1993,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,1,5,FALSE,WAR044503_S8D,2202,1/21/2011,1/20/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1994,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,4,2.01,FALSE,WAR044503_S8D,102732,NA,12/7/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1995,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,CPAH - Water - Total,IND,4,0.1,FALSE,WAR044503_S8D,103688,NA,10/28/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1996,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,4,280,FALSE,WAR044503_S8D,11506,11/30/2010,11/29/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1997,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,1,1,TRUE,WAR044503_S8D,100971,NA,3/24/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1998,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,1,246,FALSE,WAR044503_S8D,4138,3/12/2010,3/11/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
1999,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,CPAH - Water - Total,IND,1,0.1,TRUE,WAR044503_S8D,103693,NA,1/4/2012,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2000,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,4,10,FALSE,WAR044503_S8D,11885,12/14/2009,12/14/2009,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2001,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Copper - Water - Total,IND,4,25.4,FALSE,WAR044503_S8D,11884,12/14/2009,12/14/2009,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2002,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,3,50200,FALSE,WAR044503_S8D,7278,8/31/2010,8/31/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2003,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,1,200,FALSE,WAR044503_S8D,2367,1/25/2010,1/24/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2004,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,IND,1,88,FALSE,WAR044503_S8D,2646,1/30/2012,1/29/2012,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2005,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,1,0.06,FALSE,WAR044503_S8D,102748,NA,1/29/2012,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2006,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,4,9,FALSE,WAR044503_S8D,12158,1/2/2010,12/31/2009,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2007,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,CPAH - Water - Total,IND,1,0.1,TRUE,WAR044503_S8D,103676,NA,1/20/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2008,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,4,4,FALSE,WAR044503_S8D,10796,11/9/2010,11/9/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2009,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,4,0.27,FALSE,WAR044503_S8D,100956,NA,12/31/2009,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2010,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,4,0.2,FALSE,WAR044503_S8D,100993,NA,11/29/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2011,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,3,5,FALSE,WAR044503_S8D,101040,NA,7/20/2012,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2012,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,1,10,FALSE,WAR044503_S8D,4941,3/25/2010,3/25/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2013,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,2,120,FALSE,WAR044503_S8D,6488,5/25/2011,5/25/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2014,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,1,43400,FALSE,WAR044503_S8D,4139,3/12/2010,3/11/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2015,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,CPAH - Water - Total,IND,2,0.1,TRUE,WAR044503_S8D,103679,NA,5/14/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2016,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Nitrite-Nitrate - Water - Dissolved,IND,1,250,FALSE,WAR044503_S8D,4895,3/25/2010,3/25/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2017,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total PAH - Water - Total,IND,4,0.1,TRUE,WAR044503_S8D,100984,NA,10/8/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2018,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,HPAH - Water - Total,IND,2,0.1,TRUE,WAR044503_S8D,102720,NA,5/25/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2019,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,CPAH - Water - Total,IND,2,0.1,TRUE,WAR044503_S8D,103703,NA,4/26/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2020,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,IND,2,125,FALSE,WAR044503_S8D,6502,5/25/2011,5/25/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2021,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Lead - Water - Total,IND,2,2,FALSE,WAR044503_S8D,5767,4/27/2010,4/26/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2022,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,IND,2,103,FALSE,WAR044503_S8D,5772,4/27/2010,4/26/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2023,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,2,16000,FALSE,WAR044503_S8D,5738,4/27/2010,4/26/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2024,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,4,62800,FALSE,WAR044503_S8D,11490,11/30/2010,11/29/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2025,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,CPAH - Water - Total,IND,4,0.1,TRUE,WAR044503_S8D,103682,NA,10/8/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2026,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,1,122,FALSE,WAR044503_S8D,4894,3/25/2010,3/25/2010,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2027,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,4,136,FALSE,WAR044503_S8D,11085,11/16/2011,11/16/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2028,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Suspended Solids - Water - Total,IND,4,29800,FALSE,WAR044503_S8D,11063,11/16/2011,11/16/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2029,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Zinc - Water - Total,IND,4,123,FALSE,WAR044503_S8D,11075,11/16/2011,11/16/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2030,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phosphorus - Water - Total,IND,4,386,FALSE,WAR044503_S8D,9236,10/2/2011,10/2/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2031,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,4,3.1,FALSE,WAR044503_S8D,101019,NA,12/26/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2032,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Copper - Water - Total,IND,1,11.2,FALSE,WAR044503_S8D,4791,3/25/2011,3/24/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
2033,SEAI1S8D_OUT,City of Seattle Phase I Municipal Stormwater Permit,Total Phthalate - Water - Total,IND,2,1.3,FALSE,WAR044503_S8D,100977,NA,5/25/2011,23,0.370747954,-0.638080479,-0.64409576,0.170189186,-0.280373466,-0.821908181,-0.156843153,0.046607328,0.411202235,-0.599927064,-0.332162591,-0.074156806
